GPS LATITUDE (degrees),GPS LONGITUDE (degrees),GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,TIME SINCE START (ms),DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Azimuth) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),latitude,longitude,timestamp,speed_mps,gyro_z,accel_forward,accel_lateral,x_m,y_m,heading_deg,dt_s,dr_speed_mps,dr_heading_deg,dr_x_m,dr_y_m,position_error_m
52.75571,-1.688337,108.76,11.6,6,167.25,21 / 21,2189720,2019-11-06 11:18:17:063,-7.5469,-2.8939,8.4071,-0.0274,-0.0579,9.8064,0.0431,-0.2142,-0.0198,-16.94,-35.37,38.63,259.33,-78.49,112.14,52.75571,-1.688337,2189.72,3.222222222222222,-0.0198,-7.5469,-2.8939,-15756.209193414448,21558.472377846985,283.06748579807436,0.09999999999990905,3.34685496242302,284.6112227215063,-4656.482565368666,6031.279802181164,19086.582734978
52.75571,-1.688337,108.76,11.6,6,167.25,21 / 21,2189820,2019-11-06 11:18:17:163,-4.1365,-5.696,9.0461,0.0042,0.0685,9.8063,-0.0713,-0.1434,-0.0466,-16.19,-35.37,39.06,259.33,-78.49,112.14,52.75571,-1.688337,2189.82,3.222222222222222,-0.0466,-4.1365,-5.696,-15756.209193414448,21558.472377846985,283.06748579807436,0.1000000000003638,3.4503344327541363,284.3477630463103,-4656.397063762782,6030.945530506668,19086.90439302394
52.75571,-1.688337,108.76,11.6,6,167.25,21 / 21,2189919,2019-11-06 11:18:17:262,-2.2217,-4.6007,9.1639,0.004,0.0664,9.8064,-0.1377,0.0059,-0.1689,-15.94,-34.25,38.94,258.11,-78.38,110.21,52.75571,-1.688337,2189.919,3.222222222222222,-0.1689,-2.2217,-4.6007,-15756.209193414448,21558.472377846985,283.06748579807436,0.09899999999970532,3.364344124444533,284.33348088614497,-4656.314607199206,6030.62282849934,19087.214868918574
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190022,2019-11-06 11:18:17:365,-5.7785,-0.5525,11.0894,0.0375,-0.0077,9.8065,0.2212,-0.3816,-0.0707,-16.25,-34.62,39.19,255.3,-78.09,107.03,52.755604,-1.688307,2190.022,3.15,-0.0707,-5.7785,-0.5525,-15754.181315065793,21546.685715622032,279.7620839872196,0.10300000000006548,3.3120883444942155,282.05920313740654,-4656.243334383983,6030.289211706131,19076.76041391183
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190119,2019-11-06 11:18:17:462,3.0617,-4.7272,8.9182,0.0905,0.0138,9.8062,0.0792,-0.4698,0.1462,-15.31,-34.44,39.5,255.3,-78.09,107.03,52.755604,-1.688307,2190.119,3.15,0.1462,3.0617,-4.7272,-15754.181315065793,21546.685715622032,279.7620839872196,0.09700000000020736,3.3136659822255963,282.8332221859435,-4656.171941294344,6029.975815083199,19077.0568536606
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190220,2019-11-06 11:18:17:563,1.9596,2.0137,8.0571,-0.0286,0.0556,9.8064,-0.2255,0.4706,-0.4782,-14.87,-34.87,39.81,256.25,-77.56,107.3,52.755604,-1.688307,2190.22,3.15,-0.4782,1.9596,2.0137,-15754.181315065793,21546.685715622032,279.7620839872196,0.10099999999965803,3.379379045642118,281.12651946335853,-4656.106075202741,6029.640913387075,19077.367570611736
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190319,2019-11-06 11:18:17:662,-1.8237,3.8042,8.2081,-0.0682,-0.018,9.8063,-0.0771,0.4743,-0.3484,-14.87,-35.06,39.88,255.46,-77.69,105.64,52.755604,-1.688307,2190.319,3.15,-0.3484,-1.8237,3.8042,-15754.181315065793,21546.685715622032,279.7620839872196,0.09900000000016007,3.2712207273077354,282.3969882959285,-4656.036549610018,6029.324613582617,19077.665287086344
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190420,2019-11-06 11:18:17:763,-7.8008,-7.8735,7.4544,-0.02,0.0367,9.8064,0.0914,-0.1226,-0.0925,-14.44,-34.94,39.75,256.87,-78.47,105.33,52.755604,-1.688307,2190.42,3.15,-0.0925,-7.8008,-7.8735,-15754.181315065793,21546.685715622032,279.7620839872196,0.10100000000011278,3.2888738959870967,280.268832545259,-4655.977333550658,6028.997758066611,19077.965592886965
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190520,2019-11-06 11:18:17:863,-6.0573,-1.1856,8.6403,0.023,0.0584,9.8064,-0.0641,-0.1942,0.3734,-14.0,-34.5,39.31,256.87,-78.47,105.33,52.755604,-1.688307,2190.52,3.15,0.3734,-6.0573,-1.1856,-15754.181315065793,21546.685715622032,279.7620839872196,0.09999999999990905,3.2946900314112906,281.1882931049494,-4655.913405390233,6028.6745506806565,19078.26567354013
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190621,2019-11-06 11:18:17:964,-5.6375,1.9874,8.6735,0.0231,-0.0077,9.8066,0.1785,-0.2235,-0.2983,-13.37,-34.5,39.56,255.7,-77.89,104.94,52.755604,-1.688307,2190.621,3.15,-0.2983,-5.6375,1.9874,-15754.181315065793,21546.685715622032,279.7620839872196,0.10100000000011278,3.3568267427887384,280.22512908176816,-4655.853220326379,6028.340895857011,19078.57207559334
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190720,2019-11-06 11:18:18:063,-11.2897,-2.2191,4.8303,-0.0268,0.0039,9.8065,-0.3546,-0.7394,0.6325,-13.06,-34.19,39.38,257.09,-77.75,105.3,52.755604,-1.688307,2190.72,3.15,0.6325,-11.2897,-2.2191,-15754.181315065793,21546.685715622032,279.7620839872196,0.09899999999970532,3.3672052846877225,281.01219291379624,-4655.78954387873,6028.013680716634,19078.875271716297
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190820,2019-11-06 11:18:18:163,-7.859,-4.0012,5.4722,-0.0086,0.002,9.8066,-0.1004,-0.7426,0.4678,-13.44,-34.12,39.81,257.09,-77.75,105.3,52.755604,-1.688307,2190.82,3.15,0.4678,-7.859,-4.0012,-15754.181315065793,21546.685715622032,279.7620839872196,0.1000000000003638,3.323729190984697,281.83464307241707,-4655.721378223851,6027.68837286114,19079.17952885567
52.755604,-1.688307,109.1,11.34,6,173.67,19 / 21,2190920,2019-11-06 11:18:18:263,2.3223,0.8202,9.6311,0.0193,0.0051,9.8065,0.3265,0.0879,-0.3643,-12.75,-33.81,39.31,257.02,-77.79,105.2,52.755604,-1.688307,2190.92,3.15,-0.3643,2.3223,0.8202,-15754.181315065793,21546.685715622032,279.7620839872196,0.09999999999990905,3.361645468703094,282.15699128744654,-4655.650584980311,6027.359747056856,19079.48801423228
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191020,2019-11-06 11:18:18:363,-2.5013,-2.2026,9.9985,-0.0771,0.009,9.8063,-0.0034,-0.0928,0.1494,-12.06,-34.19,39.06,258.23,-78.06,105.0,52.75548,-1.688303,2191.02,3.4722222222222223,0.1494,-2.5013,-2.2026,-15753.910931285978,21532.897544718053,271.12341689288655,0.09999999999990905,3.6311052720456716,272.0005965239304,-4655.637908827513,6026.9968578587295,19068.419446607888
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191120,2019-11-06 11:18:18:463,-4.7069,-6.8279,8.414,-0.1489,0.0698,9.8052,-0.3063,0.4788,-0.5377,-12.0,-34.5,39.44,256.0,-78.82,102.03,52.75548,-1.688303,2191.12,3.4722222222222223,-0.5377,-4.7069,-6.8279,-15753.910931285978,21532.897544718053,271.12341689288655,0.09999999999990905,3.6135920598413813,272.9898701094251,-4655.6190605489455,6026.635990544964,19068.72386486558
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191219,2019-11-06 11:18:18:562,-6.3289,0.9519,7.2098,0.053,0.0756,9.8061,0.2094,0.3953,-0.175,-12.37,-34.81,40.06,256.0,-78.82,102.03,52.75548,-1.688303,2191.219,3.4722222222222223,-0.175,-6.3289,0.9519,-15753.910931285978,21532.897544718053,271.12341689288655,0.09900000000016007,3.6811584265515034,273.6074123710173,-4655.596130451997,6026.272277952767,19069.032974492813
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191320,2019-11-06 11:18:18:663,-4.06,1.1477,9.3384,0.0403,-0.0682,9.8062,0.1803,-0.4339,0.5285,-11.81,-33.69,39.63,254.62,-78.4,100.27,52.75548,-1.688303,2191.32,3.4722222222222223,0.5285,-4.06,1.1477,-15753.910931285978,21532.897544718053,271.12341689288655,0.10100000000011278,3.646603105983912,273.4935989710853,-4655.573686923099,6025.904655496035,19069.344982353075
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191419,2019-11-06 11:18:18:762,-3.3752,-0.6032,9.7861,0.0013,-0.0797,9.8063,-0.0302,-0.4136,-0.2447,-11.62,-33.87,39.38,256.24,-78.51,102.53,52.75548,-1.688303,2191.419,3.4722222222222223,-0.2447,-3.3752,-0.6032,-15753.910931285978,21532.897544718053,271.12341689288655,0.09899999999970532,3.585445688926843,272.83058250833574,-4655.556158015396,6025.550129451097,19069.643482015195
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191520,2019-11-06 11:18:18:863,-4.6603,0.5192,9.9306,-0.0405,-0.0905,9.8061,0.1671,-0.0279,0.1796,-11.31,-33.87,39.38,256.24,-78.51,102.53,52.75548,-1.688303,2191.52,3.4722222222222223,0.1796,-4.6603,0.5192,-15753.910931285978,21532.897544718053,271.12341689288655,0.10100000000011278,3.67209326912844,272.1520695032843,-4655.542230725493,6025.179509621039,19069.95297502471
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191620,2019-11-06 11:18:18:963,-1.3408,-4.1726,10.2453,-0.0318,0.0313,9.8065,-0.0409,-0.473,0.1189,-11.19,-33.81,39.13,259.98,-78.86,104.9,52.75548,-1.688303,2191.62,3.4722222222222223,0.1189,-1.3408,-4.1726,-15753.910931285978,21532.897544718053,271.12341689288655,0.09999999999990905,3.611797590671208,272.0723483359898,-4655.529169953974,6024.818566087219,19070.254097093686
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191720,2019-11-06 11:18:19:063,-2.7523,-1.133,11.3627,-0.0033,-0.0071,9.8066,0.3278,0.0986,-0.3737,-11.37,-34.31,39.06,259.03,-79.01,103.79,52.75548,-1.688303,2191.72,3.4722222222222223,-0.3737,-2.7523,-1.133,-15753.910931285978,21532.897544718053,271.12341689288655,0.09999999999990905,3.605681046086012,271.9492969037019,-4655.516905198793,6024.458206636335,19070.55428301045
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191820,2019-11-06 11:18:19:163,3.0001,-4.4775,12.9385,-0.0314,-0.0647,9.8063,-0.1697,-0.5828,0.4864,-11.0,-34.19,38.19,260.36,-79.25,105.59,52.75548,-1.688303,2191.82,3.4722222222222223,0.4864,3.0001,-4.4775,-15753.910931285978,21532.897544718053,271.12341689288655,0.1000000000003638,3.6668724406322077,272.59812772835085,-4655.500283139719,6024.091896327836,19070.861846136544
52.75548,-1.688303,109.46,12.5,4,183.66,21 / 23,2191920,2019-11-06 11:18:19:263,0.4603,-4.5669,11.6457,-0.2167,0.1172,9.8035,-0.3239,-0.5985,0.3537,-11.37,-34.31,39.19,260.36,-79.25,105.59,52.75548,-1.688303,2191.92,3.4722222222222223,0.3537,0.4603,-4.5669,-15753.910931285978,21532.897544718053,271.12341689288655,0.09999999999990905,3.6177806151799765,271.9648925327429,-4655.4878788109845,6023.730330983225,19071.16309812529
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192020,2019-11-06 11:18:19:363,-1.6969,-6.4861,9.5826,-0.0992,0.0733,9.8058,0.0187,-0.2537,0.1758,-11.12,-34.62,38.63,256.52,-80.35,100.29,52.755375,-1.688327,2192.02,3.5527777777777776,0.1758,-1.6969,-6.4861,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.722225704579792,264.13185053615086,-4655.525934686121,6023.36005893145,19062.892991048862
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192120,2019-11-06 11:18:19:463,-3.3785,-4.4158,8.9153,-0.0184,0.0401,9.8065,-0.1204,0.22,-0.0684,-10.94,-34.37,38.38,251.59,-80.96,94.97,52.755375,-1.688327,2192.12,3.5527777777777776,-0.0684,-3.3785,-4.4158,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.7358747569813175,263.77208840170607,-4655.566462816392,6022.9886762815395,19063.171322652284
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192220,2019-11-06 11:18:19:563,-2.4537,1.03,9.8503,0.0114,0.0173,9.8066,-0.0544,0.0458,-0.0643,-10.81,-34.5,38.63,251.59,-80.96,94.97,52.755375,-1.688327,2192.22,3.5527777777777776,-0.0643,-2.4537,1.03,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.6636306238141585,263.7358325441313,-4655.606437668534,6022.624500630687,19063.44412036884
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192320,2019-11-06 11:18:19:663,-0.8666,4.2245,9.8516,0.0835,-0.0539,9.8061,0.314,-0.1223,-0.1114,-11.06,-34.19,38.81,251.61,-80.86,94.5,52.755375,-1.688327,2192.32,3.5527777777777776,-0.1114,-0.8666,4.2245,-15755.533233964896,21521.222077420894,262.0894190414438,0.1000000000003638,3.7220203060118875,262.117038604926,-4655.657485170519,6022.255815800343,19063.714140154476
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192420,2019-11-06 11:18:19:763,-0.8226,-0.5341,9.7727,0.0124,0.0051,9.8066,0.0864,-0.5605,0.3279,-10.37,-34.25,39.13,256.03,-80.4,98.18,52.755375,-1.688327,2192.42,3.5527777777777776,0.3279,-0.8226,-0.5341,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.7702514330408587,263.61164296840553,-4655.699435622683,6021.881131775802,19063.99433749839
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192520,2019-11-06 11:18:19:863,-2.0002,-5.1021,8.8715,-0.0287,0.0186,9.8066,-0.128,0.4504,-0.3991,-10.81,-34.12,39.0,254.03,-80.53,97.3,52.755375,-1.688327,2192.52,3.5527777777777776,-0.3991,-2.0002,-5.1021,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.654954420590797,263.222124391316,-4655.742571589322,6021.518190724737,19064.264300618157
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192620,2019-11-06 11:18:19:963,-4.3187,-4.7225,8.748,-0.0295,0.1118,9.8059,-0.1269,0.2034,-0.1528,-10.94,-34.06,38.88,254.03,-80.53,97.3,52.755375,-1.688327,2192.62,3.5527777777777776,-0.1528,-4.3187,-4.7225,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.725273222219339,265.32255314074075,-4655.772949776601,6021.1469040813745,19064.548479982943
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192720,2019-11-06 11:18:20:063,-4.2108,-0.0318,9.5313,-0.0458,0.0323,9.8064,-0.0727,-0.2748,0.1322,-10.19,-34.56,38.25,251.37,-80.49,93.2,52.755375,-1.688327,2192.72,3.5527777777777776,0.1322,-4.2108,-0.0318,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.661304391048763,262.56546100957985,-4655.820324628511,6020.783851575743,19064.81607209811
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192820,2019-11-06 11:18:20:163,-2.6261,-1.2941,10.816,-0.0009,0.0103,9.8065,0.0291,-0.2471,0.0983,-9.94,-34.75,37.56,249.97,-80.59,92.43,52.755375,-1.688327,2192.82,3.5527777777777776,0.0983,-2.6261,-1.2941,-15755.533233964896,21521.222077420894,262.0894190414438,0.1000000000003638,3.7538476619697976,263.4250793765021,-4655.863307056132,6020.410935722487,19065.094244113356
52.755375,-1.688327,109.85,12.79,6,191.95,21 / 21,2192920,2019-11-06 11:18:20:263,-2.8068,0.0531,10.4172,-0.0326,0.0699,9.8063,-0.0997,-0.1661,0.1398,-10.06,-34.5,37.25,249.97,-80.59,92.43,52.755375,-1.688327,2192.92,3.5527777777777776,0.1398,-2.8068,0.0531,-15755.533233964896,21521.222077420894,262.0894190414438,0.09999999999990905,3.753373056965266,263.8958978521052,-4655.9032186467475,6020.037726454138,19065.374445827394
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193020,2019-11-06 11:18:20:363,1.425,-5.1793,8.6038,-0.0071,0.0863,9.8062,0.1263,-0.1383,-0.1456,-9.31,-34.19,38.0,247.41,-80.61,89.67,52.755272,-1.68837,2193.02,3.569444444444444,-0.1456,1.425,-5.1793,-15758.439859597978,21509.768999976488,255.75980126199207,0.09999999999990905,3.701728327431989,256.4816310313699,-4655.989749171911,6019.677809249331,19057.998938806322
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193120,2019-11-06 11:18:20:463,0.7107,-5.2123,8.0504,0.0079,0.0265,9.8066,0.0584,-0.0867,-0.0734,-9.69,-34.44,38.31,245.02,-80.41,87.05,52.755272,-1.68837,2193.12,3.569444444444444,-0.0734,0.7107,-5.2123,-15758.439859597978,21509.768999976488,255.75980126199207,0.09999999999990905,3.829925877053987,258.8024034114252,-4656.064123729047,6019.302107575809,19058.260978509366
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193220,2019-11-06 11:18:20:563,1.6742,-5.0116,8.7182,-0.0306,0.0775,9.8062,-0.1752,0.125,0.1137,-9.62,-34.12,37.94,242.29,-80.37,84.15,52.755272,-1.68837,2193.22,3.569444444444444,0.1137,1.6742,-5.0116,-15758.439859597978,21509.768999976488,255.75980126199207,0.09999999999990905,3.7747757099013084,258.8188317776131,-4656.137321131031,6018.931794928249,19058.51932782178
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193320,2019-11-06 11:18:20:663,-1.5391,-5.0996,8.7907,-0.1327,0.1099,9.8051,-0.1278,-0.0563,-0.0385,-9.44,-34.06,38.06,242.29,-80.37,84.15,52.755272,-1.68837,2193.32,3.569444444444444,-0.0385,-1.5391,-5.0996,-15758.439859597978,21509.768999976488,255.75980126199207,0.1000000000003638,3.7547908937012524,256.5730671315474,-4656.224509308526,6018.56657887129,19058.765388551754
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193419,2019-11-06 11:18:20:762,-1.9274,-3.6148,8.5126,-0.0522,0.0729,9.8062,-0.0797,-0.2514,0.1474,-8.56,-35.25,37.75,238.26,-80.71,78.38,52.755272,-1.68837,2193.419,3.569444444444444,0.1474,-1.9274,-3.6148,-15758.439859597978,21509.768999976488,255.75980126199207,0.09899999999970532,3.7519749892497507,256.78635470628154,-4656.309415339174,6018.2049675561875,19059.00985287317
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193519,2019-11-06 11:18:20:862,0.1414,-3.2485,8.5537,-0.0532,0.0915,9.806,0.0886,-0.3229,0.0679,-9.25,-34.81,37.44,234.25,-80.67,74.57,52.755272,-1.68837,2193.519,3.569444444444444,0.0679,0.1414,-3.2485,-15758.439859597978,21509.768999976488,255.75980126199207,0.09999999999990905,3.7686407899047554,258.97725157701944,-4656.381471268902,6017.835056111347,19059.268553093763
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193620,2019-11-06 11:18:20:963,0.7651,-2.499,9.4301,-0.043,0.0197,9.8065,-0.0114,-0.2863,0.1208,-9.37,-34.31,37.81,234.25,-80.67,74.57,52.755272,-1.68837,2193.62,3.569444444444444,0.1208,0.7651,-2.499,-15758.439859597978,21509.768999976488,255.75980126199207,0.10100000000011278,3.669662324082236,258.3760178877658,-4656.45614992486,6017.472021588458,19059.520139720677
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193719,2019-11-06 11:18:21:062,-3.8074,-3.3119,9.2093,-0.1048,0.0183,9.806,-0.0082,0.2855,-0.2345,-9.5,-34.75,37.94,233.43,-80.8,73.06,52.755272,-1.68837,2193.719,3.569444444444444,-0.2345,-3.8074,-3.3119,-15758.439859597978,21509.768999976488,255.75980126199207,0.09900000000016007,3.729174824367495,256.9643238805643,-4656.539423196876,6017.112347334937,19059.76399267319
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193820,2019-11-06 11:18:21:163,-6.243,-2.0249,9.4837,-0.0203,-0.0156,9.8066,0.0801,0.2765,-0.2218,-9.75,-35.0,37.5,229.7,-81.22,70.11,52.755272,-1.68837,2193.82,3.569444444444444,-0.2218,-6.243,-2.0249,-15758.439859597978,21509.768999976488,255.75980126199207,0.10100000000011278,3.7386039637133104,257.60494989727937,-4656.620475180899,6016.743549855363,19060.01655934012
52.755272,-1.68837,110.17,12.85,6,195.2,20 / 21,2193920,2019-11-06 11:18:21:263,-2.5805,-1.4537,10.1199,-0.032,-0.0808,9.8062,-0.0836,-0.0455,0.1835,-10.06,-34.31,37.31,231.15,-81.67,71.76,52.755272,-1.68837,2193.92,3.569444444444444,0.1835,-2.5805,-1.4537,-15758.439859597978,21509.768999976488,255.75980126199207,0.09999999999990905,3.699437641279316,256.1504185734497,-4656.7090300063,6016.38436128161,19060.256949350205
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194020,2019-11-06 11:18:21:363,-3.3731,-0.364,9.119,-0.0148,-0.0261,9.8065,0.2139,-0.4478,0.0201,-9.31,-34.75,38.0,231.15,-81.67,71.76,52.75517,-1.688423,2194.02,3.5583333333333336,0.0201,-3.3731,-0.364,-15762.022444680615,21498.427117458457,252.47012305189523,0.09999999999990905,3.7315730968055316,255.7275136655077,-4656.801025843231,6016.022721759772,19053.36685820526
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194120,2019-11-06 11:18:21:463,-2.3017,-3.2417,7.2751,-0.0144,-0.0075,9.8066,-0.1067,0.0036,-0.2653,-9.0,-34.62,37.81,233.42,-81.83,72.21,52.75517,-1.688423,2194.12,3.5583333333333336,-0.2653,-2.3017,-3.2417,-15762.022444680615,21498.427117458457,252.47012305189523,0.09999999999990905,3.769918048355034,254.028412293611,-4656.904759150933,6015.660282493431,19053.60091099205
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194219,2019-11-06 11:18:21:562,-0.9755,-3.2292,9.2946,0.0447,-0.0834,9.8061,0.138,-0.0251,0.0095,-9.25,-34.37,37.75,233.65,-81.96,72.38,52.75517,-1.688423,2194.219,3.5583333333333336,0.0095,-0.9755,-3.2292,-15762.022444680615,21498.427117458457,252.47012305189523,0.09900000000016007,3.6872448789450383,254.43859217393353,-4657.002688061317,6015.3086262446595,19053.829589032004
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194319,2019-11-06 11:18:21:662,0.0764,-2.2201,10.1966,0.0512,-0.0935,9.806,-0.1958,0.0355,-0.0654,-8.81,-34.25,37.44,233.65,-81.96,72.38,52.75517,-1.688423,2194.319,3.5583333333333336,-0.0654,0.0764,-2.2201,-15762.022444680615,21498.427117458457,252.47012305189523,0.09999999999990905,3.705612118314768,253.22208630615015,-4657.109655279451,6014.953839511595,19054.055547549455
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194420,2019-11-06 11:18:21:763,0.1386,-4.086,10.78,-0.004,0.0434,9.8065,0.229,-0.0476,-0.121,-8.5,-34.56,36.94,237.67,-82.02,76.82,52.75517,-1.688423,2194.42,3.5583333333333336,-0.121,0.1386,-4.086,-15762.022444680615,21498.427117458457,252.47012305189523,0.10100000000011278,3.6673040685406364,253.0612504164562,-4657.2175703664225,6014.599510853058,19054.280585938366
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194520,2019-11-06 11:18:21:863,-0.9287,-2.1784,11.0784,-0.0194,0.0081,9.8066,0.0903,-0.039,0.0916,-8.5,-34.25,37.56,237.38,-81.86,75.05,52.75517,-1.688423,2194.52,3.5583333333333336,0.0916,-0.9287,-2.1784,-15762.022444680615,21498.427117458457,252.47012305189523,0.09999999999990905,3.618983882842794,254.33099607988117,-4657.31531174051,6014.25106133414,19054.506780429256
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194620,2019-11-06 11:18:21:963,0.2969,-4.4883,11.7248,-0.02,-0.0523,9.8065,0.3352,-0.1234,-0.2281,-8.25,-34.44,37.25,238.44,-82.12,76.46,52.75517,-1.688423,2194.62,3.5583333333333336,-0.2281,0.2969,-4.4883,-15762.022444680615,21498.427117458457,252.47012305189523,0.09999999999990905,3.7472799423593592,255.50316231171132,-4657.409116113593,6013.888264132864,19054.746932907252
52.75517,-1.688423,110.3,12.81,6,197.97,20 / 21,2194720,2019-11-06 11:18:22:063,-0.4545,1.2076,12.4312,-0.0667,-0.0657,9.8061,-0.2327,-0.1919,0.345,-8.69,-34.0,37.25,238.44,-82.12,76.46,52.75517,-1.688423,2194.72,3.5583333333333336,0.345,-0.4545,1.2076,-15762.022444680615,21498.427117458457,252.47012305189523,0.09999999999990905,3.707046643591371,253.53774030016152,-4657.5141677788315,6013.5327559110065,19054.974611897655
